Image,Index,Name,Type 1,Type 2,Total,HP,Attack,Defense,SP. Atk.,SP. Def,Speed,matched_name,moves
images/32.png,24,Arbok,Poison,,448,60,95,69,65,79,80,arbok,"acid, acid-spray, aqua-tail, attract, belch, bide, bind, bite, body-slam, breaking-swipe, brutal-swing, bulldoze, captivate, coil, confide, crunch, curse, dark-pulse, dig, double-edge, double-team, dragon-tail, earthquake, endure, facade, fire-fang, fissure, frustration, gastro-acid, giga-drain, giga-impact, glare, gunk-shot, haze, headbutt, hidden-power, hyper-beam, ice-fang, infestation, iron-tail, knock-off, lash-out, leech-life, leer, mega-drain, mimic, mud-bomb, mud-shot, mud-slap, natural-gift, pain-split, payback, poison-fang, poison-jab, poison-sting, poison-tail, protect, psychic-fangs, rage, rain-dance, rest, return, rock-slide, rock-tomb, round, scale-shot, scary-face, screech, secret-power, seed-bomb, skitter-smack, skull-bash, slam, sleep-talk, sludge-bomb, sludge-wave, snarl, snatch, snore, spit-up, spite, stockpile, stomping-tantrum, strength, substitute, sucker-punch, sunny-day, swagger, swallow, switcheroo, take-down, tera-blast, thief, throat-chop, thunder-fang, torment, toxic, toxic-spikes, trailblaze, venoshock, wrap"
images/33.png,25,Pikachu,Electric,,320,35,55,40,50,50,90,pikachu,"agility, alluring-voice, attract, bide, body-slam, brick-break, calm-mind, captivate, charge, charge-beam, charm, confide, counter, covet, curse, defense-curl, detect, dig, disarming-voice, discharge, double-edge, double-kick, double-team, draining-kiss, dynamic-punch, echoed-voice, eerie-impulse, electric-terrain, electro-ball, electroweb, encore, endeavor, endure, facade, fake-tears, feint, flash, fling, focus-punch, frustration, grass-knot, growl, headbutt, helping-hand, hidden-power, iron-tail, knock-off, laser-focus, light-screen, magnet-rise, mega-kick, mega-punch, mimic, mud-slap, nasty-plot, natural-gift, nuzzle, pay-day, play-nice, play-rough, protect, quick-attack, rage, rain-dance, reflect, rest, return, reversal, rising-voltage, rock-smash, rollout, round, secret-power, seismic-toss, shock-wave, signal-beam, skull-bash, slam, sleep-talk, snore, spark, strength, submission, substitute, surf, swagger, sweet-kiss, swift, tail-whip, take-down, tera-blast, thief, thunder, thunder-punch, thunder-shock, thunder-wave, thunderbolt, toxic, trailblaze, upper-hand, uproar, volt-switch, volt-tackle, wild-charge, zap-cannon"
images/34.png,25,Pikachu Partner Pikachu,Electric,,430,45,80,50,75,60,120,pikachu-partner-cap,"agility, attract, body-slam, brick-break, charge-beam, charm, confide, covet, dig, disarming-voice, discharge, double-team, draining-kiss, echoed-voice, eerie-impulse, electric-terrain, electro-ball, electroweb, encore, endure, facade, fake-tears, feint, fling, focus-punch, frustration, grass-knot, growl, helping-hand, hidden-power, iron-tail, knock-off, laser-focus, light-screen, magnet-rise, mega-kick, mega-punch, nasty-plot, nuzzle, pay-day, play-nice, play-rough, protect, quick-attack, rain-dance, reflect, rest, return, reversal, rising-voltage, round, shock-wave, signal-beam, slam, sleep-talk, snore, spark, substitute, surf, swagger, sweet-kiss, swift, tail-whip, take-down, tera-blast, thief, thunder, thunder-punch, thunder-shock, thunder-wave, thunderbolt, toxic, trailblaze, uproar, volt-switch, volt-tackle, wild-charge"
images/35.png,26,Raichu,Electric,,485,60,90,55,90,80,110,raichu,"agility, alluring-voice, attract, bide, body-slam, brick-break, brutal-swing, calm-mind, captivate, charge, charge-beam, charm, confide, counter, covet, curse, defense-curl, detect, dig, disarming-voice, discharge, double-edge, double-team, draining-kiss, dynamic-punch, echoed-voice, eerie-impulse, electric-terrain, electro-ball, electroweb, encore, endeavor, endure, facade, fake-out, feint, flash, fling, focus-blast, focus-punch, frustration, giga-impact, grass-knot, growl, headbutt, helping-hand, hidden-power, hyper-beam, iron-tail, knock-off, laser-focus, light-screen, magnet-rise, mega-kick, mega-punch, mimic, mud-slap, nasty-plot, natural-gift, nuzzle, pay-day, play-nice, play-rough, protect, quick-attack, rage, rain-dance, reflect, rest, return, reversal, rising-voltage, rock-smash, rollout, round, safeguard, secret-power, seismic-toss, shock-wave, signal-beam, skull-bash, slam, sleep-talk, snore, spark, speed-swap, strength, submission, substitute, surf, swagger, sweet-kiss, swift, tail-whip, take-down, tera-blast, thief, thunder, thunder-punch, thunder-shock, thunder-wave, thunderbolt, toxic, trailblaze, upper-hand, uproar, volt-switch, wild-charge, zap-cannon"
images/36.png,26,Raichu Alolan Raichu,Electric,Psychic,485,60,85,50,95,85,110,raichu,"agility, alluring-voice, attract, bide, body-slam, brick-break, brutal-swing, calm-mind, captivate, charge, charge-beam, charm, confide, counter, covet, curse, defense-curl, detect, dig, disarming-voice, discharge, double-edge, double-team, draining-kiss, dynamic-punch, echoed-voice, eerie-impulse, electric-terrain, electro-ball, electroweb, encore, endeavor, endure, facade, fake-out, feint, flash, fling, focus-blast, focus-punch, frustration, giga-impact, grass-knot, growl, headbutt, helping-hand, hidden-power, hyper-beam, iron-tail, knock-off, laser-focus, light-screen, magnet-rise, mega-kick, mega-punch, mimic, mud-slap, nasty-plot, natural-gift, nuzzle, pay-day, play-nice, play-rough, protect, quick-attack, rage, rain-dance, reflect, rest, return, reversal, rising-voltage, rock-smash, rollout, round, safeguard, secret-power, seismic-toss, shock-wave, signal-beam, skull-bash, slam, sleep-talk, snore, spark, speed-swap, strength, submission, substitute, surf, swagger, sweet-kiss, swift, tail-whip, take-down, tera-blast, thief, thunder, thunder-punch, thunder-shock, thunder-wave, thunderbolt, toxic, trailblaze, upper-hand, uproar, volt-switch, wild-charge, zap-cannon"
images/37.png,27,Sandshrew,Ground,,300,50,75,85,20,30,40,sandshrew,"aerial-ace, agility, amnesia, attract, bide, body-slam, brick-break, bulldoze, captivate, chip-away, confide, counter, covet, crush-claw, curse, cut, defense-curl, detect, dig, double-edge, double-team, dynamic-punch, earth-power, earthquake, endeavor, endure, facade, false-swipe, fissure, flail, fling, focus-punch, frustration, fury-cutter, fury-swipes, gyro-ball, headbutt, hidden-power, high-horsepower, hone-claws, iron-tail, knock-off, leech-life, low-kick, magnitude, metal-claw, mimic, mud-shot, mud-slap, natural-gift, night-slash, poison-jab, poison-sting, protect, rage, rapid-spin, rest, return, rock-climb, rock-slide, rock-smash, rock-tomb, rollout, rototiller, round, safeguard, sand-attack, sand-tomb, sandstorm, scorching-sands, scratch, secret-power, seismic-toss, shadow-claw, skull-bash, slash, sleep-talk, smack-down, snore, spikes, stealth-rock, steel-roller, stomping-tantrum, stone-edge, strength, submission, substitute, sunny-day, super-fang, swagger, swift, swords-dance, take-down, tera-blast, thief, throat-chop, toxic, work-up, x-scissor"
images/38.png,27,Sandshrew Alolan Sandshrew,Ice,Steel,300,50,75,90,10,35,40,sandshrew,"aerial-ace, agility, amnesia, attract, bide, body-slam, brick-break, bulldoze, captivate, chip-away, confide, counter, covet, crush-claw, curse, cut, defense-curl, detect, dig, double-edge, double-team, dynamic-punch, earth-power, earthquake, endeavor, endure, facade, false-swipe, fissure, flail, fling, focus-punch, frustration, fury-cutter, fury-swipes, gyro-ball, headbutt, hidden-power, high-horsepower, hone-claws, iron-tail, knock-off, leech-life, low-kick, magnitude, metal-claw, mimic, mud-shot, mud-slap, natural-gift, night-slash, poison-jab, poison-sting, protect, rage, rapid-spin, rest, return, rock-climb, rock-slide, rock-smash, rock-tomb, rollout, rototiller, round, safeguard, sand-attack, sand-tomb, sandstorm, scorching-sands, scratch, secret-power, seismic-toss, shadow-claw, skull-bash, slash, sleep-talk, smack-down, snore, spikes, stealth-rock, steel-roller, stomping-tantrum, stone-edge, strength, submission, substitute, sunny-day, super-fang, swagger, swift, swords-dance, take-down, tera-blast, thief, throat-chop, toxic, work-up, x-scissor"
images/39.png,28,Sandslash,Ground,,450,75,100,110,45,55,65,sandslash,"aerial-ace, agility, amnesia, attract, bide, body-slam, brick-break, bulldoze, captivate, confide, counter, covet, crush-claw, curse, cut, defense-curl, detect, dig, double-edge, double-team, drill-run, dynamic-punch, earth-power, earthquake, endeavor, endure, facade, false-swipe, fissure, flail, fling, focus-blast, focus-punch, frustration, fury-cutter, fury-swipes, giga-impact, gunk-shot, gyro-ball, headbutt, hidden-power, high-horsepower, hone-claws, hyper-beam, iron-tail, knock-off, leech-life, low-kick, magnitude, metal-claw, mimic, mud-shot, mud-slap, natural-gift, night-slash, pin-missile, poison-jab, poison-sting, protect, rage, rapid-spin, rest, return, rock-climb, rock-slide, rock-smash, rock-tomb, rollout, round, safeguard, sand-attack, sand-tomb, sandstorm, scorching-sands, scratch, secret-power, seismic-toss, shadow-claw, skull-bash, slash, sleep-talk, smack-down, snore, spikes, stealth-rock, steel-roller, stomping-tantrum, stone-edge, strength, submission, substitute, sunny-day, super-fang, swagger, swift, swords-dance, take-down, tera-blast, thief, throat-chop, toxic, work-up, x-scissor"
images/40.png,28,Sandslash Alolan Sandslash,Ice,Steel,450,75,100,120,25,65,65,sandslash,"aerial-ace, agility, amnesia, attract, bide, body-slam, brick-break, bulldoze, captivate, confide, counter, covet, crush-claw, curse, cut, defense-curl, detect, dig, double-edge, double-team, drill-run, dynamic-punch, earth-power, earthquake, endeavor, endure, facade, false-swipe, fissure, flail, fling, focus-blast, focus-punch, frustration, fury-cutter, fury-swipes, giga-impact, gunk-shot, gyro-ball, headbutt, hidden-power, high-horsepower, hone-claws, hyper-beam, iron-tail, knock-off, leech-life, low-kick, magnitude, metal-claw, mimic, mud-shot, mud-slap, natural-gift, night-slash, pin-missile, poison-jab, poison-sting, protect, rage, rapid-spin, rest, return, rock-climb, rock-slide, rock-smash, rock-tomb, rollout, round, safeguard, sand-attack, sand-tomb, sandstorm, scorching-sands, scratch, secret-power, seismic-toss, shadow-claw, skull-bash, slash, sleep-talk, smack-down, snore, spikes, stealth-rock, steel-roller, stomping-tantrum, stone-edge, strength, submission, substitute, sunny-day, super-fang, swagger, swift, swords-dance, take-down, tera-blast, thief, throat-chop, toxic, work-up, x-scissor"
images/41.png,29,Nidoran♀,Poison,,275,55,47,52,40,40,41,nidoran-f,"aerial-ace, attract, beat-up, bide, bite, blizzard, body-slam, captivate, charm, chip-away, confide, counter, crunch, curse, cut, defense-curl, detect, dig, disable, double-edge, double-kick, double-team, earth-power, echoed-voice, endure, facade, flatter, focus-energy, frustration, fury-swipes, growl, headbutt, helping-hand, hidden-power, hone-claws, ice-beam, iron-tail, mimic, mud-slap, natural-gift, poison-fang, poison-jab, poison-sting, poison-tail, protect, pursuit, rage, rain-dance, reflect, rest, return, rock-smash, round, scratch, secret-power, shadow-claw, shock-wave, skull-bash, sleep-talk, sludge-bomb, snore, strength, substitute, sunny-day, super-fang, supersonic, swagger, tackle, tail-whip, take-down, thief, thunder, thunderbolt, toxic, toxic-spikes, venom-drench, venoshock, water-pulse"
images/42.png,30,Nidorina,Poison,,365,70,62,67,55,55,56,nidorina,"aerial-ace, attract, beat-up, bide, bite, blizzard, body-slam, bubble-beam, captivate, charm, confide, counter, crunch, curse, cut, defense-curl, detect, dig, double-edge, double-kick, double-team, earth-power, echoed-voice, endure, facade, flatter, focus-energy, frustration, fury-swipes, growl, headbutt, helping-hand, hidden-power, hone-claws, horn-drill, ice-beam, iron-tail, mimic, mud-slap, natural-gift, poison-fang, poison-jab, poison-sting, protect, rage, rain-dance, reflect, rest, return, rock-smash, round, scratch, secret-power, shadow-claw, shock-wave, skull-bash, sleep-talk, sludge-bomb, snore, stomping-tantrum, strength, substitute, sunny-day, super-fang, swagger, tackle, tail-whip, take-down, thief, thunder, thunderbolt, toxic, toxic-spikes, venom-drench, venoshock, water-gun, water-pulse"
images/43.png,31,Nidoqueen,Poison,Ground,505,90,92,87,75,85,76,nidoqueen,"aerial-ace, aqua-tail, attract, avalanche, beat-up, bide, bite, blizzard, body-press, body-slam, brick-break, bubble-beam, bulldoze, captivate, charm, chip-away, confide, counter, crunch, curse, cut, defense-curl, detect, dig, double-edge, double-kick, double-team, dragon-pulse, dragon-tail, drill-run, dynamic-punch, earth-power, earthquake, echoed-voice, endure, facade, fire-blast, fire-punch, fissure, flamethrower, flatter, fling, focus-blast, focus-energy, focus-punch, frustration, fury-cutter, fury-swipes, giga-impact, growl, headbutt, helping-hand, hex, hidden-power, high-horsepower, hone-claws, horn-drill, hyper-beam, ice-beam, ice-punch, icy-wind, incinerate, iron-tail, mega-kick, mega-punch, mimic, mud-shot, mud-slap, natural-gift, outrage, pay-day, poison-jab, poison-sting, power-up-punch, protect, quash, rage, rain-dance, reflect, rest, return, roar, rock-blast, rock-climb, rock-slide, rock-smash, rock-tomb, round, sand-tomb, sandstorm, scorching-sands, scratch, secret-power, seismic-toss, shadow-ball, shadow-claw, shock-wave, skull-bash, sleep-talk, sludge-bomb, sludge-wave, smack-down, snore, stealth-rock, stomping-tantrum, stone-edge, strength, submission, substitute, sunny-day, super-fang, superpower, supersonic, surf, swagger, tackle, tail-whip, take-down, taunt, thief, throat-chop, thunder, thunder-punch, thunderbolt, torment, toxic, toxic-spikes, uproar, venom-drench, venoshock, water-gun, water-pulse, whirlpool"
images/44.png,32,Nidoran♂,Poison,,273,46,57,40,40,40,50,nidoran-f,"aerial-ace, attract, beat-up, bide, bite, blizzard, body-slam, captivate, charm, chip-away, confide, counter, crunch, curse, cut, defense-curl, detect, dig, disable, double-edge, double-kick, double-team, earth-power, echoed-voice, endure, facade, flatter, focus-energy, frustration, fury-swipes, growl, headbutt, helping-hand, hidden-power, hone-claws, ice-beam, iron-tail, mimic, mud-slap, natural-gift, poison-fang, poison-jab, poison-sting, poison-tail, protect, pursuit, rage, rain-dance, reflect, rest, return, rock-smash, round, scratch, secret-power, shadow-claw, shock-wave, skull-bash, sleep-talk, sludge-bomb, snore, strength, substitute, sunny-day, super-fang, supersonic, swagger, tackle, tail-whip, take-down, thief, thunder, thunderbolt, toxic, toxic-spikes, venom-drench, venoshock, water-pulse"
images/45.png,33,Nidorino,Poison,,365,61,72,57,55,55,65,nidorino,"amnesia, attract, beat-up, bide, blizzard, body-slam, bubble-beam, captivate, confide, counter, curse, cut, defense-curl, detect, dig, double-edge, double-kick, double-team, drill-run, earth-power, echoed-voice, endure, facade, flatter, focus-energy, frustration, fury-attack, headbutt, helping-hand, hidden-power, hone-claws, horn-attack, horn-drill, ice-beam, iron-tail, leer, mimic, mud-slap, natural-gift, peck, poison-jab, poison-sting, protect, rage, rain-dance, reflect, rest, return, rock-smash, round, secret-power, shadow-claw, shock-wave, skull-bash, sleep-talk, sludge-bomb, smart-strike, snore, stomping-tantrum, strength, substitute, sucker-punch, sunny-day, super-fang, swagger, tackle, take-down, thief, thunder, thunderbolt, toxic, toxic-spikes, venom-drench, venoshock, water-gun, water-pulse"
images/46.png,34,Nidoking,Poison,Ground,505,81,102,77,85,75,85,nidoking,"amnesia, aqua-tail, attract, avalanche, beat-up, bide, blizzard, body-press, body-slam, brick-break, bubble-beam, bulldoze, captivate, chip-away, confide, counter, curse, cut, defense-curl, detect, dig, double-edge, double-kick, double-team, dragon-pulse, dragon-tail, drill-run, dynamic-punch, earth-power, earthquake, echoed-voice, endure, facade, fire-blast, fire-punch, fissure, flamethrower, flatter, fling, focus-blast, focus-energy, focus-punch, frustration, fury-attack, fury-cutter, giga-impact, headbutt, helping-hand, hex, hidden-power, high-horsepower, hone-claws, horn-attack, horn-drill, hyper-beam, ice-beam, ice-punch, icy-wind, incinerate, iron-tail, leer, mega-kick, mega-punch, megahorn, mimic, mud-shot, mud-slap, natural-gift, outrage, pay-day, peck, poison-jab, poison-sting, power-up-punch, protect, quash, rage, rain-dance, reflect, rest, return, roar, rock-blast, rock-climb, rock-slide, rock-smash, rock-tomb, round, sand-tomb, sandstorm, scorching-sands, secret-power, seismic-toss, shadow-ball, shadow-claw, shock-wave, skull-bash, sleep-talk, sludge-bomb, sludge-wave, smack-down, smart-strike, snore, stealth-rock, stomping-tantrum, stone-edge, strength, submission, substitute, sucker-punch, sunny-day, super-fang, superpower, supersonic, surf, swagger, tackle, take-down, taunt, thief, thrash, throat-chop, thunder, thunder-punch, thunderbolt, torment, toxic, toxic-spikes, uproar, venom-drench, venoshock, water-gun, water-pulse, whirlpool"
